H,連系線確保量,対象年月,ブロック数,取引期間,,
20250324B06,東北,東京,0,2124,0,20
20250324B06,東京,中部,0,0,0,0
20250324B06,中部,関西,634,0,0,0
20250324B06,中部,北陸,270,0,0,0
20250324B06,北陸,関西,906,1450,7,0
20250324B06,関西,中国,2982,465,73.8,0
20250324B06,関西_関西-中国間(東),中国_関西-中国間(東),2982,465,73.8,0
20250324B06,関西_関西-中国間(西),中国_関西-中国間(西),2982,465,73.8,0
20250324B06,関西,四国,0,0,0,0
20250324B06,中国,四国,364,624,0,0
20250324B06,中国,九州,179,0,17,0
20250324B07,北海道,東北,0,0,0,0
20250324B07,東北,東京,0,2124,0,0
20250324B07,東京,中部,0,204,0,204
20250324B07,中部,関西,1064,275,0,151.84
20250324B07,中部,北陸,270,0,0,0
20250324B07,北陸,関西,830,1450,0,0
20250324B07,関西,中国,2982,2092.5,0,19.04
20250324B07,関西_関西-中国間(東),中国_関西-中国間(東),2982,2092.5,0,19.04
20250324B07,関西_関西-中国間(西),中国_関西-中国間(西),2982,2092.5,0,19.04
20250324B07,関西,四国,0,0,0,0
20250324B07,中国,四国,560,888,0,0
20250324B07,中国,九州,409,0,0,0
20250324B08,北海道,東北,0,0,0,0
20250324B08,東北,東京,0,2124,0,0
20250324B08,東京,中部,0,0,0,0
20250324B08,中部,関西,894,0,0,0
20250324B08,中部,北陸,270,0,0,0
20250324B08,北陸,関西,982,750,16,0
20250324B08,関西,中国,2982,2139,123.399,0
20250324B08,関西_関西-中国間(東),中国_関西-中国間(東),2982,2139,123.399,0
20250324B08,関西_関西-中国間(西),中国_関西-中国間(西),2982,2139,123.399,0
20250324B08,関西,四国,0,0,0,0
20250324B08,中国,四国,322,924,0,0
20250324B08,中国,九州,369,0,107,0
20250325B01,北海道,東北,0,0,0,0
20250325B01,東北,東京,0,2124,0,0
20250325B01,東京,中部,0,0,0,0
20250325B01,中部,関西,864,0,0,0
20250325B01,中部,北陸,270,0,0,0
20250325B01,北陸,関西,1349,750,10,0
20250325B01,関西,中国,2982,1953,0,24.601
20250325B01,関西_関西-中国間(東),中国_関西-中国間(東),2982,1953,0,24.601
20250325B01,関西_関西-中国間(西),中国_関西-中国間(西),2982,1953,0,24.601
20250325B01,関西,四国,0,0,0,0
20250325B01,中国,四国,0,1008,0,0
20250325B01,中国,九州,359,0,0,0
20250325B02,北海道,東北,0,0,0,0
20250325B02,東北,東京,0,2124,0,0
20250325B02,東京,中部,0,267,0,0
20250325B02,中部,関西,964,0,0,0
20250325B02,中部,北陸,270,0,0,0
20250325B02,北陸,関西,1330,750,0,0
20250325B02,関西,中国,2982,2232,0,37.601
20250325B02,関西_関西-中国間(東),中国_関西-中国間(東),2982,2232,0,37.601
20250325B02,関西_関西-中国間(西),中国_関西-中国間(西),2982,2232,0,37.601
20250325B02,関西,四国,0,0,0,0
20250325B02,中国,四国,0,1080,0,0
20250325B02,中国,九州,399,0,0,0
20250325B03,北海道,東北,0,0,0,0
20250325B03,東北,東京,0,2124,0,0
20250325B03,東京,中部,0,0,0,0
20250325B03,中部,関西,694,0,0,0
20250325B03,中部,北陸,270,0,0,0
20250325B03,北陸,関西,1077,750,23,0
20250325B03,関西,中国,2982,1255.5,107,22.261
20250325B03,関西_関西-中国間(東),中国_関西-中国間(東),2982,1255.5,107,22.261
20250325B03,関西_関西-中国間(西),中国_関西-中国間(西),2982,1255.5,107,22.261
20250325B03,関西,四国,0,0,0,0
20250325B03,中国,四国,122,1056,0,0
20250325B03,中国,九州,209,0,92,0
20250325B04,北海道,東北,0,0,0,0
20250325B04,東北,東京,0,2124,0,97.846
20250325B04,東京,中部,0,0,0,0
20250325B04,中部,関西,484,0,0,0
20250325B04,中部,北陸,270,0,0,0
20250325B04,北陸,関西,1039,1450,0,0
20250325B04,関西,中国,2982,325.5,78.82,0
20250325B04,関西_関西-中国間(東),中国_関西-中国間(東),2982,325.5,78.82,0
20250325B04,関西_関西-中国間(西),中国_関西-中国間(西),2982,325.5,78.82,0
20250325B04,関西,四国,0,0,0,0
20250325B04,中国,四国,410,588,0,0
20250325B04,中国,九州,139,0,0,0
20250325B05,北海道,東北,0,0,0,0
20250325B05,東北,東京,0,2124,0,185
20250325B05,東京,中部,0,0,0,0
20250325B05,中部,関西,454,0,0,0
20250325B05,中部,北陸,270,0,0,0
20250325B05,北陸,関西,1020,1450,0,0
20250325B05,関西,中国,2982,93,46,0
20250325B05,関西_関西-中国間(東),中国_関西-中国間(東),2982,93,46,0
20250325B05,関西_関西-中国間(西),中国_関西-中国間(西),2982,93,46,0
20250325B05,関西,四国,0,0,0,0
20250325B05,中国,四国,698,384,0,0
20250325B05,中国,九州,139,0,0,0
20250325B06,北海道,東北,0,0,0,0
20250325B06,東北,東京,0,2124,0,20
20250325B06,東京,中部,0,0,0,0
20250325B06,中部,関西,634,0,0,0
20250325B06,中部,北陸,270,0,0,0
20250325B06,北陸,関西,906,1450,0,0
20250325B06,関西,中国,2982,465,58,0
20250325B06,関西_関西-中国間(東),中国_関西-中国間(東),2982,465,58,0
20250325B06,関西_関西-中国間(西),中国_関西-中国間(西),2982,465,58,0
20250325B06,関西,四国,0,0,0,0
20250325B06,中国,四国,364,624,0,0
20250325B06,中国,九州,179,0,0,0
20250325B07,北海道,東北,0,0,0,0
20250325B07,東北,東京,0,2124,0,0
20250325B07,東京,中部,0,204,0,204
20250325B07,中部,関西,1064,275,0,204
20250325B07,中部,北陸,270,0,0,0
20250325B07,北陸,関西,830,1450,0,0
20250325B07,関西,中国,2982,2092.5,0,3.921
20250325B07,関西_関西-中国間(東),中国_関西-中国間(東),2982,2092.5,0,3.921
20250325B07,関西_関西-中国間(西),中国_関西-中国間(西),2982,2092.5,0,3.921
20250325B07,関西,四国,0,0,0,0
20250325B07,中国,四国,560,888,0,0
20250325B07,中国,九州,409,0,0,0
20250325B08,北海道,東北,0,0,0,0
20250325B08,東北,東京,0,2124,0,0
20250325B08,東京,中部,0,0,0,0
20250325B08,中部,関西,894,0,0,0
20250325B08,中部,北陸,270,0,0,0
20250325B08,北陸,関西,982,750,16,0
20250325B08,関西,中国,2982,2139,143.229,0
20250325B08,関西_関西-中国間(東),中国_関西-中国間(東),2982,2139,143.229,0
20250325B08,関西_関西-中国間(西),中国_関西-中国間(西),2982,2139,143.229,0
20250325B08,関西,四国,0,0,0,0
20250325B08,中国,四国,322,924,0,0
20250325B08,中国,九州,369,0,107,0
20250326B01,北海道,東北,0,0,0,0
20250326B01,東北,東京,0,2124,0,0
20250326B01,東京,中部,0,0,0,0
20250326B01,中部,関西,864,0,0,0
20250326B01,中部,北陸,270,0,0,0
20250326B01,北陸,関西,1349,750,10,0
20250326B01,関西,中国,2982,1953,0,23.67
20250326B01,関西_関西-中国間(東),中国_関西-中国間(東),2982,1953,0,23.67
20250326B01,関西_関西-中国間(西),中国_関西-中国間(西),2982,1953,0,23.67
20250326B01,関西,四国,0,0,0,0
20250326B01,中国,四国,0,1008,0,0
20250326B01,中国,九州,359,0,0,0
20250326B02,北海道,東北,0,0,0,0
20250326B02,東北,東京,0,2124,0,0
20250326B02,東京,中部,0,267,0,0
20250326B02,中部,関西,964,0,0,0
20250326B02,中部,北陸,270,0,0,0
20250326B02,北陸,関西,1330,750,0,0
20250326B02,関西,中国,2982,2232,0,17.771
20250326B02,関西_関西-中国間(東),中国_関西-中国間(東),2982,2232,0,17.771
20250326B02,関西_関西-中国間(西),中国_関西-中国間(西),2982,2232,0,17.771
20250326B02,関西,四国,0,0,0,0
20250326B02,中国,四国,0,1080,0,0
20250326B02,中国,九州,399,0,0,0
20250326B03,北海道,東北,0,0,0,0
20250326B03,東北,東京,0,2124,0,0
20250326B03,東京,中部,0,0,0,0
20250326B03,中部,関西,694,0,0,0
20250326B03,中部,北陸,270,0,0,0
20250326B03,北陸,関西,1077,750,23,0
20250326B03,関西,中国,2982,1255.5,163.61,4
20250326B03,関西_関西-中国間(東),中国_関西-中国間(東),2982,1255.5,163.61,4
20250326B03,関西_関西-中国間(西),中国_関西-中国間(西),2982,1255.5,163.61,4
20250326B03,関西,四国,0,0,0,0
20250326B03,中国,四国,122,1056,0,0
20250326B03,中国,九州,209,0,110,0
20250326B04,北海道,東北,0,0,0,0
20250326B04,東北,東京,0,2124,0,318
20250326B04,東京,中部,0,0,0,0
20250326B04,中部,関西,484,0,0,0
20250326B04,中部,北陸,270,0,0,0
20250326B04,北陸,関西,1039,1450,10,0
20250326B04,関西,中国,2982,325.5,41.61,19
20250326B04,関西_関西-中国間(東),中国_関西-中国間(東),2982,325.5,41.61,19
20250326B04,関西_関西-中国間(西),中国_関西-中国間(西),2982,325.5,41.61,19
20250326B04,関西,四国,0,0,0,0
20250326B04,中国,四国,410,588,0,0
20250326B04,中国,九州,139,0,0,0
20250326B05,北海道,東北,0,0,0,0
20250326B05,東北,東京,0,2124,0,185
20250326B05,東京,中部,0,0,0,0
20250326B05,中部,関西,454,0,0,0
20250326B05,中部,北陸,270,0,0,0
20250326B05,北陸,関西,1020,1450,6,0
20250326B05,関西,中国,2982,93,59.61,19
20250326B05,関西_関西-中国間(東),中国_関西-中国間(東),2982,93,59.61,19
20250326B05,関西_関西-中国間(西),中国_関西-中国間(西),2982,93,59.61,19
20250326B05,関西,四国,0,0,0,0
20250326B05,中国,四国,698,384,0,0
20250326B05,中国,九州,139,0,0,0
20250326B06,北海道,東北,0,0,0,0
20250326B06,東北,東京,0,2124,0,20
20250326B06,東京,中部,0,0,0,0
20250326B06,中部,関西,634,0,0,0
20250326B06,中部,北陸,270,0,0,0
20250326B06,北陸,関西,906,1450,7,0
20250326B06,関西,中国,2982,465,56.61,8
20250326B06,関西_関西-中国間(東),中国_関西-中国間(東),2982,465,56.61,8
20250326B06,関西_関西-中国間(西),中国_関西-中国間(西),2982,465,56.61,8
20250326B06,関西,四国,0,0,0,0
20250326B06,中国,四国,364,624,0,0
20250326B06,中国,九州,179,0,0,0
20250326B07,北海道,東北,0,0,0,0
20250326B07,東北,東京,0,2124,0,0
20250326B07,東京,中部,0,204,0,204
20250326B07,中部,関西,1064,275,0,204
20250326B07,中部,北陸,270,0,0,0
20250326B07,北陸,関西,830,1450,0,0
20250326B07,関西,中国,2982,2092.5,11.657,0
20250326B07,関西_関西-中国間(東),中国_関西-中国間(東),2982,2092.5,11.657,0
20250326B07,関西_関西-中国間(西),中国_関西-中国間(西),2982,2092.5,11.657,0
20250326B07,関西,四国,0,0,0,0
20250326B07,中国,四国,560,888,0,0
20250326B07,中国,九州,409,0,0,0
20250326B08,北海道,東北,0,0,0,0
20250326B08,東北,東京,0,2124,0,0
20250326B08,東京,中部,0,0,0,0
20250326B08,中部,関西,894,0,0,0
20250326B08,中部,北陸,270,0,0,0
20250326B08,北陸,関西,982,750,16,0
20250326B08,関西,中国,2982,2139,143.229,0
20250326B08,関西_関西-中国間(東),中国_関西-中国間(東),2982,2139,143.229,0
20250326B08,関西_関西-中国間(西),中国_関西-中国間(西),2982,2139,143.229,0
20250326B08,関西,四国,0,0,0,0
20250326B08,中国,四国,322,924,0,0
20250326B08,中国,九州,369,0,107,0
20250327B01,北海道,東北,0,0,0,0
20250327B01,東北,東京,0,2124,0,0
20250327B01,東京,中部,0,0,0,0
20250327B01,中部,関西,864,0,0,0
20250327B01,中部,北陸,270,0,0,0
20250327B01,北陸,関西,1349,750,10,0
20250327B01,関西,中国,2982,1953,0,0
20250327B01,関西_関西-中国間(東),中国_関西-中国間(東),2982,1953,0,0
20250327B01,関西_関西-中国間(西),中国_関西-中国間(西),2982,1953,0,0
20250327B01,関西,四国,0,0,0,0
20250327B01,中国,四国,0,1008,0,0
20250327B01,中国,九州,359,0,0,0
20250327B02,北海道,東北,0,0,0,0
20250327B02,東北,東京,0,2124,0,0
20250327B02,東京,中部,0,267,0,0
20250327B02,中部,関西,964,0,0,0
20250327B02,中部,北陸,270,0,0,0
20250327B02,北陸,関西,1330,750,3.166,3.166
20250327B02,関西,中国,2982,2232,0,83.505
20250327B02,関西_関西-中国間(東),中国_関西-中国間(東),2982,2232,0,83.505
20250327B02,関西_関西-中国間(西),中国_関西-中国間(西),2982,2232,0,83.505
20250327B02,関西,四国,0,0,0,0
20250327B02,中国,四国,0,1080,0,0
20250327B02,中国,九州,399,0,9,0
20250327B03,北海道,東北,0,0,0,0
20250327B03,東北,東京,0,2124,0,0
20250327B03,東京,中部,0,0,0,0
20250327B03,中部,関西,694,0,0,0
20250327B03,中部,北陸,270,0,0,0
20250327B03,北陸,関西,1077,750,23,0
20250327B03,関西,中国,2982,1255.5,125,12.795
20250327B03,関西_関西-中国間(東),中国_関西-中国間(東),2982,1255.5,125,12.795
20250327B03,関西_関西-中国間(西),中国_関西-中国間(西),2982,1255.5,125,12.795
20250327B03,関西,四国,0,0,0,0
20250327B03,中国,四国,122,1056,0,0
20250327B03,中国,九州,209,0,176.491,0
20250327B04,北海道,東北,0,0,0,0
20250327B04,東北,東京,0,2124,0,255.538
20250327B04,東京,中部,0,0,0,0
20250327B04,中部,関西,484,0,0,0
20250327B04,中部,北陸,270,0,0,0
20250327B04,北陸,関西,1039,1450,10,0
20250327B04,関西,中国,2982,325.5,44.865,0
20250327B04,関西_関西-中国間(東),中国_関西-中国間(東),2982,325.5,44.865,0
20250327B04,関西_関西-中国間(西),中国_関西-中国間(西),2982,325.5,44.865,0
20250327B04,関西,四国,0,0,0,0
20250327B04,中国,四国,410,588,0,0
20250327B04,中国,九州,139,0,0,0
20250327B05,北海道,東北,0,0,0,0
20250327B05,東北,東京,0,2124,0,185
20250327B05,東京,中部,0,0,0,0
20250327B05,中部,関西,454,0,0,0
20250327B05,中部,北陸,270,0,0,0
20250327B05,北陸,関西,1020,1450,6,0
20250327B05,関西,中国,2982,93,57.494,14.629
20250327B05,関西_関西-中国間(東),中国_関西-中国間(東),2982,93,57.494,14.629
20250327B05,関西_関西-中国間(西),中国_関西-中国間(西),2982,93,57.494,14.629
20250327B05,関西,四国,0,0,0,0
20250327B05,中国,四国,698,384,0,0
20250327B05,中国,九州,139,0,0,0
20250327B06,北海道,東北,0,0,0,0
20250327B06,東北,東京,0,2124,0,20
20250327B06,東京,中部,0,0,0,0
20250327B06,中部,関西,634,0,0,0
20250327B06,中部,北陸,270,0,0,0
20250327B06,北陸,関西,906,1450,7,0
20250327B06,関西,中国,2982,465,32.02,9.155
20250327B06,関西_関西-中国間(東),中国_関西-中国間(東),2982,465,32.02,9.155
20250327B06,関西_関西-中国間(西),中国_関西-中国間(西),2982,465,32.02,9.155
20250327B06,関西,四国,0,0,0,0
20250327B06,中国,四国,364,624,0,0
20250327B06,中国,九州,179,0,0,0
20250327B07,北海道,東北,0,0,0,0
20250327B07,東北,東京,0,2124,0,0
20250327B07,東京,中部,0,204,0,204
20250327B07,中部,関西,1064,275,0,204
20250327B07,中部,北陸,270,0,0,0
20250327B07,北陸,関西,830,1450,0,0
20250327B07,関西,中国,2982,2092.5,0,31.275
20250327B07,関西_関西-中国間(東),中国_関西-中国間(東),2982,2092.5,0,31.275
20250327B07,関西_関西-中国間(西),中国_関西-中国間(西),2982,2092.5,0,31.275
20250327B07,関西,四国,0,0,0,0
20250327B07,中国,四国,560,888,0,0
20250327B07,中国,九州,409,0,0,0
20250327B08,北海道,東北,0,0,0,0
20250327B08,東北,東京,0,2124,0,0
20250327B08,東京,中部,0,0,0,0
20250327B08,中部,関西,894,0,0,0
20250327B08,中部,北陸,270,0,0,0
20250327B08,北陸,関西,982,750,16,0
20250327B08,関西,中国,2982,2139,46.65,12.155
20250327B08,関西_関西-中国間(東),中国_関西-中国間(東),2982,2139,46.65,12.155
20250327B08,関西_関西-中国間(西),中国_関西-中国間(西),2982,2139,46.65,12.155
20250327B08,関西,四国,0,0,0,0
20250327B08,中国,四国,322,924,0,0
20250327B08,中国,九州,369,0,107,0
20250328B01,北海道,東北,0,0,0,0
20250328B01,東北,東京,0,2124,0,0
20250328B01,東京,中部,0,0,0,0
20250328B01,中部,関西,864,0,0,0
20250328B01,中部,北陸,270,0,0,0
20250328B01,北陸,関西,1349,750,10,0
20250328B01,関西,中国,2982,1953,41.745,0
20250328B01,関西_関西-中国間(東),中国_関西-中国間(東),2982,1953,41.745,0
20250328B01,関西_関西-中国間(西),中国_関西-中国間(西),2982,1953,41.745,0
20250328B01,関西,四国,0,0,0,0
20250328B01,中国,四国,0,1008,0,0
20250328B01,中国,九州,359,0,187,0
20250328B02,北海道,東北,0,0,0,0
20250328B02,東北,東京,0,2124,0,0
20250328B02,東京,中部,0,267,0,0
20250328B02,中部,関西,964,0,0,0
20250328B02,中部,北陸,270,0,0,0
20250328B02,北陸,関西,1330,750,0,0
20250328B02,関西,中国,2982,2232,42.745,0
20250328B02,関西_関西-中国間(東),中国_関西-中国間(東),2982,2232,42.745,0
20250328B02,関西_関西-中国間(西),中国_関西-中国間(西),2982,2232,42.745,0
20250328B02,関西,四国,0,0,0,0
20250328B02,中国,四国,0,1080,0,0
20250328B02,中国,九州,399,0,207,0
20250328B03,北海道,東北,0,0,0,0
20250328B03,東北,東京,0,2124,0,0
20250328B03,東京,中部,0,0,0,0
20250328B03,中部,関西,694,0,0,0
20250328B03,中部,北陸,270,0,0,0
20250328B03,北陸,関西,1077,750,23,0
20250328B03,関西,中国,2982,1255.5,161.509,12.795
20250328B03,関西_関西-中国間(東),中国_関西-中国間(東),2982,1255.5,161.509,12.795
20250328B03,関西_関西-中国間(西),中国_関西-中国間(西),2982,1255.5,161.509,12.795
20250328B03,関西,四国,0,0,0,0
20250328B03,中国,四国,122,1056,0,0
20250328B03,中国,九州,209,0,209,0
20250328B04,北海道,東北,0,0,0,0
20250328B04,東北,東京,0,2124,0,241.118
20250328B04,東京,中部,0,0,0,0
20250328B04,中部,関西,484,0,0,0
20250328B04,中部,北陸,270,0,0,0
20250328B04,北陸,関西,1039,1450,59,0
20250328B04,関西,中国,2982,325.5,197.636,0
20250328B04,関西_関西-中国間(東),中国_関西-中国間(東),2982,325.5,197.636,0
20250328B04,関西_関西-中国間(西),中国_関西-中国間(西),2982,325.5,197.636,0
20250328B04,関西,四国,0,0,0,0
20250328B04,中国,四国,410,588,0,0
20250328B04,中国,九州,139,0,87.431,0
20250328B05,北海道,東北,0,0,0,0
20250328B05,東北,東京,0,2124,0,185
20250328B05,東京,中部,0,0,0,0
20250328B05,中部,関西,454,0,0,0
20250328B05,中部,北陸,270,0,0,0
20250328B05,北陸,関西,1020,1450,6,0
20250328B05,関西,中国,2982,93,55,30.795
20250328B05,関西_関西-中国間(東),中国_関西-中国間(東),2982,93,55,30.795
20250328B05,関西_関西-中国間(西),中国_関西-中国間(西),2982,93,55,30.795
20250328B05,関西,四国,0,0,0,0
20250328B05,中国,四国,698,384,0,0
20250328B05,中国,九州,139,0,5,0
20250328B06,北海道,東北,0,0,0,0
20250328B06,東北,東京,0,2124,0,20
20250328B06,東京,中部,0,0,0,0
20250328B06,中部,関西,634,0,0,0
20250328B06,中部,北陸,270,0,0,0
20250328B06,北陸,関西,906,1450,7,0
20250328B06,関西,中国,2982,465,187.36,22.646
20250328B06,関西_関西-中国間(東),中国_関西-中国間(東),2982,465,187.36,22.646
20250328B06,関西_関西-中国間(西),中国_関西-中国間(西),2982,465,187.36,22.646
20250328B06,関西,四国,0,0,0,0
20250328B06,中国,四国,364,624,0,0
20250328B06,中国,九州,179,0,179,0
20250328B07,北海道,東北,0,0,0,0
20250328B07,東北,東京,0,2124,0,0
20250328B07,東京,中部,0,204,0,204
20250328B07,中部,関西,1064,275,0,204
20250328B07,中部,北陸,270,0,0,0
20250328B07,北陸,関西,830,1450,0,0
20250328B07,関西,中国,2982,2092.5,167.714,0
20250328B07,関西_関西-中国間(東),中国_関西-中国間(東),2982,2092.5,167.714,0
20250328B07,関西_関西-中国間(西),中国_関西-中国間(西),2982,2092.5,167.714,0
20250328B07,関西,四国,0,0,0,0
20250328B07,中国,四国,560,888,0,0
20250328B07,中国,九州,409,0,275,0
20250328B08,北海道,東北,0,0,0,0
20250328B08,東北,東京,0,2124,0,0
20250328B08,東京,中部,0,0,0,0
20250328B08,中部,関西,894,0,0,0
20250328B08,中部,北陸,270,0,0,0
20250328B08,北陸,関西,982,750,16,0
20250328B08,関西,中国,2982,2139,203.9,0
20250328B08,関西_関西-中国間(東),中国_関西-中国間(東),2982,2139,203.9,0
20250328B08,関西_関西-中国間(西),中国_関西-中国間(西),2982,2139,203.9,0
20250328B08,関西,四国,0,0,0,0
20250328B08,中国,四国,322,924,0,0
20250328B08,中国,九州,369,0,248,0
20250329B01,北海道,東北,0,0,0,0
20250329B01,東北,東京,0,2124,0,0
20250329B01,東京,中部,0,0,0,0
20250329B01,中部,関西,794,0,0,0
20250329B01,中部,北陸,270,0,0,0
20250329B01,北陸,関西,1349,750,10,0
20250329B01,関西,中国,2982,1953,46.991,0
20250329B01,関西_関西-中国間(東),中国_関西-中国間(東),2982,1953,46.991,0
20250329B01,関西_関西-中国間(西),中国_関西-中国間(西),2982,1953,46.991,0
20250329B01,関西,四国,0,0,0,0
20250329B01,中国,四国,0,0,0,0
20250329B01,中国,九州,339,0,117,0
20250329B02,北海道,東北,0,0,0,0
20250329B02,東北,東京,0,2124,0,0
20250329B02,東京,中部,0,267,0,0
20250329B02,中部,関西,834,0,0,0
20250329B02,中部,北陸,270,0,0,0
20250329B02,北陸,関西,1330,750,0,0
20250329B02,関西,中国,2982,2232,8.786,18.795
20250329B02,関西_関西-中国間(東),中国_関西-中国間(東),2982,2232,8.786,18.795
20250329B02,関西_関西-中国間(西),中国_関西-中国間(西),2982,2232,8.786,18.795
20250329B02,関西,四国,0,0,0,0
20250329B02,中国,四国,0,0,0,0
20250329B02,中国,九州,369,0,76,0
20250329B03,北海道,東北,0,0,0,0
20250329B03,東北,東京,0,2124,0,81
20250329B03,東京,中部,0,0,0,0
20250329B03,中部,関西,424,0,0,0
20250329B03,中部,北陸,270,0,0,0
20250329B03,北陸,関西,747,750,23,0
20250329B03,関西,中国,2982,1255.5,97.509,12.795
20250329B03,関西_関西-中国間(東),中国_関西-中国間(東),2982,1255.5,97.509,12.795
20250329B03,関西_関西-中国間(西),中国_関西-中国間(西),2982,1255.5,97.509,12.795
20250329B03,関西,四国,0,0,0,0
20250329B03,中国,四国,0,0,0,0
20250329B03,中国,九州,149,0,149,0
20250329B04,北海道,東北,0,0,0,0
20250329B04,東北,東京,0,2124,0,318
20250329B04,東京,中部,0,0,0,0
20250329B04,中部,関西,274,0,0,0
20250329B04,中部,北陸,270,0,0,0
20250329B04,北陸,関西,709,750,10,0
20250329B04,関西,中国,2982,325.5,37.494,0
20250329B04,関西_関西-中国間(東),中国_関西-中国間(東),2982,325.5,37.494,0
20250329B04,関西_関西-中国間(西),中国_関西-中国間(西),2982,325.5,37.494,0
20250329B04,関西,四国,0,0,0,0
20250329B04,中国,四国,0,0,0,0
20250329B04,中国,九州,79,0,0,0
20250329B05,北海道,東北,0,0,0,0
20250329B05,東北,東京,0,2124,0,185
20250329B05,東京,中部,0,0,0,0
20250329B05,中部,関西,274,0,0,0
20250329B05,中部,北陸,270,0,0,0
20250329B05,北陸,関西,690,750,6,0
20250329B05,関西,中国,2982,93,57.494,14.629
20250329B05,関西_関西-中国間(東),中国_関西-中国間(東),2982,93,57.494,14.629
20250329B05,関西_関西-中国間(西),中国_関西-中国間(西),2982,93,57.494,14.629
20250329B05,関西,四国,0,0,0,0
20250329B05,中国,四国,0,0,0,0
20250329B05,中国,九州,89,0,0,0
20250329B06,北海道,東北,0,0,0,0
20250329B06,東北,東京,0,2124,0,10.582
20250329B06,東京,中部,0,0,0,0
20250329B06,中部,関西,354,0,0,0
20250329B06,中部,北陸,270,0,0,0
20250329B06,北陸,関西,576,750,7,0
20250329B06,関西,中国,2982,465,8.36,22.646
20250329B06,関西_関西-中国間(東),中国_関西-中国間(東),2982,465,8.36,22.646
20250329B06,関西_関西-中国間(西),中国_関西-中国間(西),2982,465,8.36,22.646
20250329B06,関西,四国,0,0,0,0
20250329B06,中国,四国,0,0,0,0
20250329B06,中国,九州,99,0,0,0
20250329B07,北海道,東北,0,0,0,0
20250329B07,東北,東京,0,2124,0,0
20250329B07,東京,中部,0,144,0,144
20250329B07,中部,関西,974,275,0,144
20250329B07,中部,北陸,270,0,0,0
20250329B07,北陸,関西,500,750,0,0
20250329B07,関西,中国,2982,2092.5,0,107.286
20250329B07,関西_関西-中国間(東),中国_関西-中国間(東),2982,2092.5,0,107.286
20250329B07,関西_関西-中国間(西),中国_関西-中国間(西),2982,2092.5,0,107.286
20250329B07,関西,四国,0,0,0,0
20250329B07,中国,四国,0,0,0,0
20250329B07,中国,九州,359,0,0,0
20250329B08,北海道,東北,0,0,0,0
20250329B08,東北,東京,0,2124,0,0
20250329B08,東京,中部,0,0,0,0
20250329B08,中部,関西,824,0,0,0
20250329B08,中部,北陸,270,0,0,0
20250329B08,北陸,関西,652,750,16,0
20250329B08,関西,中国,2982,2139,45.74,0
20250329B08,関西_関西-中国間(東),中国_関西-中国間(東),2982,2139,45.74,0
20250329B08,関西_関西-中国間(西),中国_関西-中国間(西),2982,2139,45.74,0
20250329B08,関西,四国,0,0,0,0
20250329B08,中国,四国,0,0,0,0
20250329B08,中国,九州,349,0,0,0
20250330B01,北海道,東北,0,0,0,0
20250330B01,東北,東京,0,2124,0,0
20250330B01,東京,中部,0,0,0,0
20250330B01,中部,関西,794,0,0,0
20250330B01,中部,北陸,270,0,0,0
20250330B01,北陸,関西,1349,750,10,0
20250330B01,関西,中国,2982,1953,0,29.145
20250330B01,関西_関西-中国間(東),中国_関西-中国間(東),2982,1953,0,29.145
20250330B01,関西_関西-中国間(西),中国_関西-中国間(西),2982,1953,0,29.145
20250330B01,関西,四国,0,0,0,0
20250330B01,中国,四国,0,0,0,0
20250330B01,中国,九州,339,0,0,0
20250330B02,北海道,東北,0,0,0,0
20250330B02,東北,東京,0,2124,0,0
20250330B02,東京,中部,0,207,0,0
20250330B02,中部,関西,834,0,0,0
20250330B02,中部,北陸,270,0,0,0
20250330B02,北陸,関西,1330,750,0,0
20250330B02,関西,中国,2982,2232,0,45.145
20250330B02,関西_関西-中国間(東),中国_関西-中国間(東),2982,2232,0,45.145
20250330B02,関西_関西-中国間(西),中国_関西-中国間(西),2982,2232,0,45.145
20250330B02,関西,四国,0,0,0,0
20250330B02,中国,四国,0,0,0,0
20250330B02,中国,九州,369,0,0,0
20250330B03,北海道,東北,0,0,0,0
20250330B03,東北,東京,0,2124,0,81
20250330B03,東京,中部,0,0,0,0
20250330B03,中部,関西,424,0,0,0
20250330B03,中部,北陸,270,0,0,0
20250330B03,北陸,関西,747,750,23,0
20250330B03,関西,中国,2982,1255.5,15,79.286
20250330B03,関西_関西-中国間(東),中国_関西-中国間(東),2982,1255.5,15,79.286
20250330B03,関西_関西-中国間(西),中国_関西-中国間(西),2982,1255.5,15,79.286
20250330B03,関西,四国,0,0,0,0
20250330B03,中国,四国,0,0,0,0
20250330B03,中国,九州,149,0,0,0
20250330B04,北海道,東北,0,0,0,0
20250330B04,東北,東京,0,2124,0,318
20250330B04,東京,中部,0,0,0,0
20250330B04,中部,関西,274,0,0,0
20250330B04,中部,北陸,270,0,0,0
20250330B04,北陸,関西,709,750,10,0
20250330B04,関西,中国,2982,325.5,37.494,0
20250330B04,関西_関西-中国間(東),中国_関西-中国間(東),2982,325.5,37.494,0
20250330B04,関西_関西-中国間(西),中国_関西-中国間(西),2982,325.5,37.494,0
20250330B04,関西,四国,0,0,0,0
20250330B04,中国,四国,0,0,0,0
20250330B04,中国,九州,79,0,0,0
20250330B05,北海道,東北,0,0,0,0
20250330B05,東北,東京,0,2124,0,185
20250330B05,東京,中部,0,0,0,0
20250330B05,中部,関西,274,0,0,0
