H,電力需給調整力取引所取引結果,対象年月,商品区分,ブロック数,,,,,,,,
20250301B07,システム約定結果,落札量合計（電源属地別）[MW],115,360,0,0,102,461.12,216.452,124,215,1593.572
20250301B07,システム約定結果,応札件数（電源属地別）[件],2,4,0,0,1,4,7,3,5,26
20250301B07,システム約定結果,落札件数（電源属地別）[件],2,4,0,0,1,4,7,3,5,26
20250301B07,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],3.77,1.95,0,0,3.63,0.34,3.3,1.49,7.12,7.12
20250301B07,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],3.1,1.47,0,0,3.63,0.34,0.34,0.34,4.91,0.34
20250301B07,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],3.6,1.76,0,0,3.63,0.34,2.2,0.52,6.22,2.17
20250301B07,システム約定結果,最高落札価格（TSO別）[円/kW・30分],3.77,1.95,0.34,0,3.63,0.34,3.3,1.49,7.12,7.12
20250301B07,システム約定結果,最低落札価格（TSO別）[円/kW・30分],3.1,1.47,0.34,0,3.63,0.34,0.34,0.34,4.91,0.34
20250301B07,システム約定結果,平均落札価格（TSO別）[円/kW・30分],3.6,1.76,0.34,0,3.63,0.34,2.2,0.52,6.22,2.17
20250301B07,システム約定結果,落札量合計（TSO別）[MW],115,360,170,0,102,291.12,216.452,124,215,1593.572
20250301B07,システム約定結果,（内訳）自エリアからの落札量[MW],115,360,0,0,102,291.12,216.452,124,215,1423.572
20250301B07,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20250301B07,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250301B07,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250301B07,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250301B07,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250301B07,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250301B07,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250301B07,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250301B07,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250301B07,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250301B07,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250301B07,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20250301B07,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20250301B07,合計（確報値）,募集量（TSO別）[MW],58,218,170,0,27,178,93,27,91,862
20250301B07,合計（確報値）,応札量合計（電源属地別）[MW],141,450,0,0,102,461.12,216.452,124,215,1709.572
20250301B07,合計（確報値）,約定量合計（電源属地別）[MW],115,360,0,0,102,461.12,167.234,124,215,1544.354
20250301B07,合計（確報値）,応札件数（電源属地別）[件],2,5,0,0,1,4,7,3,5,27
20250301B07,合計（確報値）,約定件数（電源属地別）[件],2,4,0,0,1,4,6,3,5,25
20250301B07,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],3.77,1.95,0,0,3.63,0.34,3.3,1.49,7.12,7.12
20250301B07,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],3.1,1.37,0,0,3.63,0.34,0.34,0.34,4.91,0.34
20250301B07,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],3.6,1.69,0,0,3.63,0.34,1.9,0.52,6.22,2.11
20250301B07,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],3.77,1.95,0.34,0,3.63,0.34,3.3,1.49,7.12,7.12
20250301B07,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],3.1,1.37,0.34,0,3.63,0.34,0.34,0.34,4.91,0.34
20250301B07,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],3.6,1.69,0.34,0,3.63,0.34,1.9,0.52,6.22,2.11
20250301B07,合計（確報値）,約定量合計（TSO別）[MW],115,360,170,0,102,291.12,167.234,124,215,1544.354
20250301B07,合計（確報値）,（内訳）自エリアからの約定量[MW],115,360,0,0,102,291.12,167.234,124,215,1374.354
20250301B08,システム約定結果,募集量（TSO別）[MW],63,245,345,0,27,234,91,42,120,1167
20250301B08,システム約定結果,応札量合計（電源属地別）[MW],141,360,0,0,102,461.12,168.582,110,150,1492.702
20250301B08,システム約定結果,落札量合計（電源属地別）[MW],112,360,0,0,102,453.843,168.582,110,150,1456.425
20250301B08,システム約定結果,応札件数（電源属地別）[件],2,4,0,0,1,4,6,3,4,24
20250301B08,システム約定結果,落札件数（電源属地別）[件],2,4,0,0,1,4,6,3,4,24
20250301B08,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],3.66,2.63,0,0,3.17,0.34,2.23,0.98,5.5,5.5
20250301B08,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],3.24,1.83,0,0,3.17,0.34,0.34,0.34,3.29,0.34
20250301B08,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],3.55,2.33,0,0,3.17,0.34,1.31,0.48,4.79,1.86
20250301B08,システム約定結果,最高落札価格（TSO別）[円/kW・30分],3.66,2.63,0,0,3.17,0.34,2.23,0.98,5.5,5.5
20250301B08,システム約定結果,最低落札価格（TSO別）[円/kW・30分],3.24,1.83,0,0,3.17,0.34,0.34,0.34,3.29,0.34
20250301B08,システム約定結果,平均落札価格（TSO別）[円/kW・30分],3.55,2.33,0,0,3.17,0.34,1.31,0.48,4.79,1.86
20250301B08,システム約定結果,落札量合計（TSO別）[MW],112,360,0,0,102,453.843,168.582,110,150,1456.425
20250301B08,システム約定結果,（内訳）自エリアからの落札量[MW],112,360,0,0,102,453.843,168.582,110,150,1456.425
20250301B08,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20250301B08,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250301B08,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250301B08,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250301B08,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250301B08,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250301B08,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250301B08,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250301B08,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250301B08,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250301B08,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250301B08,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20250301B08,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20250301B08,合計（確報値）,募集量（TSO別）[MW],63,245,345,0,27,234,91,42,120,1167
20250301B08,合計（確報値）,応札量合計（電源属地別）[MW],141,360,0,0,102,461.12,186.334,110,150,1510.454
20250301B08,合計（確報値）,約定量合計（電源属地別）[MW],112,360,0,0,102,453.843,137.116,110,150,1424.959
20250301B08,合計（確報値）,応札件数（電源属地別）[件],2,4,0,0,1,4,8,3,4,26
20250301B08,合計（確報値）,約定件数（電源属地別）[件],2,4,0,0,1,4,7,3,4,25
20250301B08,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],3.66,2.63,0,0,3.17,0.34,2.23,0.98,5.5,5.5
20250301B08,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],3.24,1.83,0,0,3.17,0.34,0.34,0.34,3.29,0.34
20250301B08,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],3.55,2.33,0,0,3.17,0.34,1.1,0.48,4.79,1.85
20250301B08,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],3.66,2.63,0,0,3.17,0.34,2.23,0.98,5.5,5.5
20250301B08,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],3.24,1.83,0,0,3.17,0.34,0.34,0.34,3.29,0.34
20250301B08,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],3.55,2.33,0,0,3.17,0.34,1.1,0.48,4.79,1.85
20250301B08,合計（確報値）,約定量合計（TSO別）[MW],112,360,0,0,102,453.843,137.116,110,150,1424.959
20250301B08,合計（確報値）,（内訳）自エリアからの約定量[MW],112,360,0,0,102,453.843,137.116,110,150,1424.959
20250302B01,システム約定結果,募集量（TSO別）[MW],58,209,238,0,32,179,97,36,97,946
20250302B01,システム約定結果,応札量合計（電源属地別）[MW],158.8,360,421.089,0,102,461.12,216.452,108,237,2064.461
20250302B01,システム約定結果,落札量合計（電源属地別）[MW],154,360,421.089,0,102,461.12,216.452,108,237,2059.661
20250302B01,システム約定結果,応札件数（電源属地別）[件],3,4,4,0,1,4,7,3,4,30
20250302B01,システム約定結果,落札件数（電源属地別）[件],3,4,4,0,1,4,7,3,4,30
20250302B01,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],4,2.74,0.34,0,0.79,0.34,2.01,0.97,3.02,4
20250302B01,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],3.19,1.91,0.34,0,0.79,0.34,0.34,0.34,0.41,0.34
20250302B01,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],3.36,2.44,0.34,0,0.79,0.34,1.34,0.47,1.04,1.15
20250302B01,システム約定結果,最高落札価格（TSO別）[円/kW・30分],4,2.74,0.34,0,0.79,0.34,2.01,0.97,3.02,4
20250302B01,システム約定結果,最低落札価格（TSO別）[円/kW・30分],3.19,1.91,0.34,0,0.79,0.34,0.34,0.34,0.41,0.34
20250302B01,システム約定結果,平均落札価格（TSO別）[円/kW・30分],3.36,2.44,0.34,0,0.79,0.34,1.34,0.47,1.04,1.15
20250302B01,システム約定結果,落札量合計（TSO別）[MW],154,360,421.089,0,102,461.12,216.452,108,237,2059.661
20250302B01,システム約定結果,（内訳）自エリアからの落札量[MW],154,360,421.089,0,102,461.12,216.452,108,237,2059.661
20250302B01,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20250302B01,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250302B01,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250302B01,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250302B01,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250302B01,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250302B01,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250302B01,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250302B01,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250302B01,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250302B01,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250302B01,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20250302B01,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20250302B01,合計（確報値）,募集量（TSO別）[MW],58,209,238,0,32,179,97,36,97,946
20250302B01,合計（確報値）,応札量合計（電源属地別）[MW],158.8,360,421.089,0,102,461.12,216.452,108,237,2064.461
20250302B01,合計（確報値）,約定量合計（電源属地別）[MW],154,360,421.089,0,102,461.12,167.234,108,237,2010.443
20250302B01,合計（確報値）,応札件数（電源属地別）[件],3,4,4,0,1,4,7,3,4,30
20250302B01,合計（確報値）,約定件数（電源属地別）[件],3,4,4,0,1,4,6,3,4,29
20250302B01,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],4,2.74,0.34,0,0.79,0.34,2.01,0.97,3.02,4
20250302B01,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],3.19,1.91,0.34,0,0.79,0.34,0.34,0.34,0.41,0.34
20250302B01,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],3.36,2.44,0.34,0,0.79,0.34,1.16,0.47,1.04,1.13
20250302B01,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],4,2.74,0.34,0,0.79,0.34,2.01,0.97,3.02,4
20250302B01,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],3.19,1.91,0.34,0,0.79,0.34,0.34,0.34,0.41,0.34
20250302B01,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],3.36,2.44,0.34,0,0.79,0.34,1.16,0.47,1.04,1.13
20250302B01,合計（確報値）,約定量合計（TSO別）[MW],154,360,421.089,0,102,461.12,167.234,108,237,2010.443
20250302B01,合計（確報値）,（内訳）自エリアからの約定量[MW],154,360,421.089,0,102,461.12,167.234,108,237,2010.443
20250302B02,システム約定結果,募集量（TSO別）[MW],58,207,201,0,29,141,83,30,89,838
20250302B02,システム約定結果,応札量合計（電源属地別）[MW],141,360,382.59,0,102,461.12,216.452,100,149,1912.162
20250302B02,システム約定結果,落札量合計（電源属地別）[MW],129,360,382.59,0,102,431.494,216.452,100,149,1870.536
20250302B02,システム約定結果,応札件数（電源属地別）[件],2,4,4,0,1,4,7,3,3,28
20250302B02,システム約定結果,落札件数（電源属地別）[件],2,4,4,0,1,4,7,3,3,28
20250302B02,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],4.04,2.95,0.34,0,0.7,0.34,2.46,0.83,1.57,4.04
20250302B02,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],2.53,2.06,0.34,0,0.7,0.34,0.34,0.34,1.08,0.34
20250302B02,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],2.88,2.64,0.34,0,0.7,0.34,1.64,0.47,1.37,1.22
20250302B02,システム約定結果,最高落札価格（TSO別）[円/kW・30分],4.04,2.95,0.34,0,0.7,0.34,2.46,0.83,1.57,4.04
20250302B02,システム約定結果,最低落札価格（TSO別）[円/kW・30分],2.53,2.06,0.34,0,0.7,0.34,0.34,0.34,1.08,0.34
20250302B02,システム約定結果,平均落札価格（TSO別）[円/kW・30分],2.88,2.64,0.34,0,0.7,0.34,1.64,0.47,1.37,1.22
20250302B02,システム約定結果,落札量合計（TSO別）[MW],129,360,382.59,0,102,431.494,216.452,100,149,1870.536
20250302B02,システム約定結果,（内訳）自エリアからの落札量[MW],129,360,382.59,0,102,431.494,216.452,100,149,1870.536
20250302B02,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20250302B02,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250302B02,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250302B02,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250302B02,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250302B02,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250302B02,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250302B02,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250302B02,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250302B02,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250302B02,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250302B02,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20250302B02,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20250302B02,合計（確報値）,募集量（TSO別）[MW],58,207,201,0,29,141,83,30,89,838
20250302B02,合計（確報値）,応札量合計（電源属地別）[MW],141,360,382.59,0,102,461.12,216.452,100,149,1912.162
20250302B02,合計（確報値）,約定量合計（電源属地別）[MW],129,360,382.59,0,102,431.494,167.234,100,149,1821.318
20250302B02,合計（確報値）,応札件数（電源属地別）[件],2,4,4,0,1,4,7,3,3,28
20250302B02,合計（確報値）,約定件数（電源属地別）[件],2,4,4,0,1,4,6,3,3,27
20250302B02,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],4.04,2.95,0.34,0,0.7,0.34,2.46,0.83,1.57,4.04
20250302B02,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],2.53,2.06,0.34,0,0.7,0.34,0.34,0.34,1.08,0.34
20250302B02,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],2.88,2.64,0.34,0,0.7,0.34,1.42,0.47,1.37,1.19
20250302B02,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],4.04,2.95,0.34,0,0.7,0.34,2.46,0.83,1.57,4.04
20250302B02,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],2.53,2.06,0.34,0,0.7,0.34,0.34,0.34,1.08,0.34
20250302B02,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],2.88,2.64,0.34,0,0.7,0.34,1.42,0.47,1.37,1.19
20250302B02,合計（確報値）,約定量合計（TSO別）[MW],129,360,382.59,0,102,431.494,167.234,100,149,1821.318
20250302B02,合計（確報値）,（内訳）自エリアからの約定量[MW],129,360,382.59,0,102,431.494,167.234,100,149,1821.318
20250302B03,システム約定結果,募集量（TSO別）[MW],123,441,499,229,65,327,197,92,260,2233
20250302B03,システム約定結果,応札量合計（電源属地別）[MW],141,360,640.311,0,164,461.12,216.452,174,149,2305.883
20250302B03,システム約定結果,落札量合計（電源属地別）[MW],141,360,640.311,0,164,461.12,216.452,174,149,2305.883
20250302B03,システム約定結果,応札件数（電源属地別）[件],2,4,6,0,2,4,7,3,3,31
20250302B03,システム約定結果,落札件数（電源属地別）[件],2,4,6,0,2,4,7,3,3,31
