H,電力需給調整力取引所取引結果,対象年月,商品区分,ブロック数,,,,,,,,
20250301B07,システム約定結果,募集量（TSO別）[MW],216,554,1375,0,153,779,369,154,425,4025
20250301B07,システム約定結果,応札量合計（電源属地別）[MW],272,720,27.66,687.714,153,808.659,501.393,154,216,3540.426
20250301B07,システム約定結果,落札量合計（電源属地別）[MW],216,720,27.66,491.948,153,808.659,501.393,154,216,3288.66
20250301B07,システム約定結果,応札件数（電源属地別）[件],2,4,1,3,1,4,7,3,5,30
20250301B07,システム約定結果,落札件数（電源属地別）[件],2,4,1,3,1,4,7,3,5,30
20250301B07,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],3.77,1.95,7.21,6.17,3.63,0.34,3.3,1.49,7.12,7.21
20250301B07,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],3.1,1.47,7.21,5.28,3.63,0.34,0.34,0.34,4.91,0.34
20250301B07,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],3.36,1.76,7.21,5.86,3.63,0.34,2.46,0.54,6.22,2.61
20250301B07,システム約定結果,最高落札価格（TSO別）[円/kW・30分],3.77,1.95,7.21,0,3.63,6.17,3.3,1.49,7.12,7.21
20250301B07,システム約定結果,最低落札価格（TSO別）[円/kW・30分],3.1,1.47,0.34,0,3.63,0.34,0.34,0.34,4.91,0.34
20250301B07,システム約定結果,平均落札価格（TSO別）[円/kW・30分],3.36,1.76,4.54,0,3.63,0.82,2.33,0.54,6.22,2.61
20250301B07,システム約定結果,落札量合計（TSO別）[MW],216,720,681.66,0,153,779,369,154,216,3288.66
20250301B07,システム約定結果,（内訳）自エリアからの落札量[MW],216,720,27.66,0,153,638.659,369,154,216,2494.319
20250301B07,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20250301B07,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250301B07,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250301B07,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250301B07,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250301B07,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250301B07,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250301B07,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250301B07,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250301B07,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250301B07,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250301B07,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20250301B07,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20250301B07,合計（確報値）,募集量（TSO別）[MW],216,554,1375,0,153,779,369,154,425,4025
20250301B07,合計（確報値）,応札量合計（電源属地別）[MW],272,900,27.66,687.714,153,852.659,520.381,154,216,3783.414
20250301B07,合計（確報値）,約定量合計（電源属地別）[MW],216,720,27.66,491.948,153,808.659,422.057,154,216,3209.324
20250301B07,合計（確報値）,応札件数（電源属地別）[件],2,6,1,3,1,6,8,3,5,35
20250301B07,合計（確報値）,約定件数（電源属地別）[件],2,5,1,3,1,6,7,3,5,33
20250301B07,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],3.77,1.95,7.21,6.17,3.63,0.34,3.3,1.49,7.12,7.21
20250301B07,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],3.1,1.37,7.21,5.28,3.63,0.34,0.34,0.34,4.91,0.34
20250301B07,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],3.36,1.69,7.21,5.86,3.63,0.34,2.32,0.54,6.22,2.57
20250301B07,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],3.77,1.95,7.21,0,3.63,6.17,3.3,1.49,7.12,7.21
20250301B07,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],3.1,1.37,0.34,0,3.63,0.34,0.34,0.34,4.91,0.34
20250301B07,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],3.36,1.69,4.54,0,3.63,0.82,2.09,0.54,6.22,2.57
20250301B07,合計（確報値）,約定量合計（TSO別）[MW],216,720,681.66,0,153,779,289.664,154,216,3209.324
20250301B07,合計（確報値）,（内訳）自エリアからの約定量[MW],216,720,27.66,0,153,638.659,289.664,154,216,2414.983
20250301B08,システム約定結果,募集量（TSO別）[MW],213,539,1406,10,142,730,332,140,398,3910
20250301B08,システム約定結果,応札量合計（電源属地別）[MW],272,720,74.9,10,158,808.659,357.783,140,150,2691.342
20250301B08,システム約定結果,落札量合計（電源属地別）[MW],213,720,74.9,10,158,725,332,129,150,2511.9
20250301B08,システム約定結果,応札件数（電源属地別）[件],2,4,1,1,1,4,6,3,4,26
20250301B08,システム約定結果,落札件数（電源属地別）[件],2,4,1,1,1,4,6,3,4,26
20250301B08,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],3.66,2.63,0.33,5.41,3.17,0.34,2.23,0.98,5.5,5.5
20250301B08,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],3.24,1.83,0.33,5.41,3.17,0.34,0.34,0.34,3.29,0.33
20250301B08,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],3.4,2.33,0.33,5.41,3.17,0.34,1.43,0.53,4.79,1.79
20250301B08,システム約定結果,最高落札価格（TSO別）[円/kW・30分],3.66,2.63,0.33,5.41,3.17,3.17,2.23,3.17,5.5,5.5
20250301B08,システム約定結果,最低落札価格（TSO別）[円/kW・30分],3.24,1.83,0.33,5.41,3.17,0.34,0.34,0.34,3.29,0.33
20250301B08,システム約定結果,平均落札価格（TSO別）[円/kW・30分],3.4,2.33,0.33,5.41,3.17,0.36,1.43,0.73,4.79,1.79
20250301B08,システム約定結果,落札量合計（TSO別）[MW],213,720,74.9,10,142,730,332,140,150,2511.9
20250301B08,システム約定結果,（内訳）自エリアからの落札量[MW],213,720,74.9,10,142,725,332,129,150,2495.9
20250301B08,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20250301B08,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250301B08,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250301B08,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250301B08,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250301B08,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250301B08,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250301B08,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250301B08,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250301B08,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250301B08,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250301B08,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20250301B08,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20250301B08,合計（確報値）,募集量（TSO別）[MW],213,539,1406,10,142,730,332,140,398,3910
20250301B08,合計（確報値）,応札量合計（電源属地別）[MW],272,720,74.9,10,158,899.876,405.663,140,150,2830.439
20250301B08,合計（確報値）,約定量合計（電源属地別）[MW],213,720,74.9,10,158,725,300.534,129,150,2480.434
20250301B08,合計（確報値）,応札件数（電源属地別）[件],2,4,1,1,1,6,9,3,4,31
20250301B08,合計（確報値）,約定件数（電源属地別）[件],2,4,1,1,1,6,8,3,4,30
20250301B08,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],3.66,2.63,0.33,5.41,3.17,0.34,2.23,0.98,5.5,5.5
20250301B08,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],3.24,1.83,0.33,5.41,3.17,0.34,0.34,0.34,3.29,0.33
20250301B08,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],3.4,2.33,0.33,5.41,3.17,0.34,1.35,0.53,4.79,1.78
20250301B08,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],3.66,2.63,0.33,5.41,3.17,3.17,2.23,3.17,5.5,5.5
20250301B08,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],3.24,1.83,0.33,5.41,3.17,0.34,0.34,0.34,3.29,0.33
20250301B08,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],3.4,2.33,0.33,5.41,3.17,0.36,1.35,0.73,4.79,1.78
20250301B08,合計（確報値）,約定量合計（TSO別）[MW],213,720,74.9,10,142,730,300.534,140,150,2480.434
20250301B08,合計（確報値）,（内訳）自エリアからの約定量[MW],213,720,74.9,10,142,725,300.534,129,150,2464.434
20250302B01,システム約定結果,募集量（TSO別）[MW],214,478,1202,0,148,642,314,138,349,3485
20250302B01,システム約定結果,応札量合計（電源属地別）[MW],291.79,720,421.089,0,158,808.659,501.393,138,411,3449.931
20250302B01,システム約定結果,落札量合計（電源属地別）[MW],255,720,421.089,0,158,569.02,376.98,138,349,2987.089
20250302B01,システム約定結果,応札件数（電源属地別）[件],4,4,4,0,1,4,7,3,4,31
20250302B01,システム約定結果,落札件数（電源属地別）[件],3,4,4,0,1,4,7,3,4,30
20250302B01,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],4,2.74,0.34,0,0.79,0.34,2.01,0.97,3.02,4
20250302B01,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],3.19,1.91,0.34,0,0.79,0.34,0.34,0.34,0.41,0.34
20250302B01,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],3.45,2.44,0.34,0,0.79,0.34,1.49,0.58,0.87,1.35
20250302B01,システム約定結果,最高落札価格（TSO別）[円/kW・30分],4,2.74,0.34,0,0.79,1.56,2.01,0.97,3.02,4
20250302B01,システム約定結果,最低落札価格（TSO別）[円/kW・30分],3.19,1.91,0.34,0,0.79,0.34,0.34,0.34,0.41,0.34
20250302B01,システム約定結果,平均落札価格（TSO別）[円/kW・30分],3.45,2.44,0.34,0,0.79,0.47,1.47,0.58,0.87,1.35
20250302B01,システム約定結果,落札量合計（TSO別）[MW],255,720,421.089,0,148,642,314,138,349,2987.089
20250302B01,システム約定結果,（内訳）自エリアからの落札量[MW],255,720,421.089,0,148,569.02,314,138,349,2914.109
20250302B01,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20250302B01,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250302B01,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250302B01,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250302B01,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250302B01,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250302B01,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250302B01,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250302B01,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250302B01,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250302B01,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250302B01,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20250302B01,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20250302B01,合計（確報値）,募集量（TSO別）[MW],214,478,1202,0,148,642,314,138,349,3485
20250302B01,合計（確報値）,応札量合計（電源属地別）[MW],291.79,720,421.089,0,158,808.659,501.403,138,411,3449.941
20250302B01,合計（確報値）,約定量合計（電源属地別）[MW],255,720,421.089,0,158,569.02,297.644,138,349,2907.753
20250302B01,合計（確報値）,応札件数（電源属地別）[件],4,4,4,0,1,4,8,3,4,32
20250302B01,合計（確報値）,約定件数（電源属地別）[件],3,4,4,0,1,4,7,3,4,30
20250302B01,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],4,2.74,0.34,0,0.79,0.34,2.01,0.97,3.02,4
20250302B01,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],3.19,1.91,0.34,0,0.79,0.34,0.34,0.34,0.41,0.34
20250302B01,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],3.45,2.44,0.34,0,0.79,0.34,1.37,0.58,0.87,1.34
20250302B01,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],4,2.74,0.34,0,0.79,1.56,2.01,0.97,3.02,4
20250302B01,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],3.19,1.91,0.34,0,0.79,0.34,0.34,0.34,0.41,0.34
20250302B01,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],3.45,2.44,0.34,0,0.79,0.47,1.31,0.58,0.87,1.34
20250302B01,合計（確報値）,約定量合計（TSO別）[MW],255,720,421.089,0,148,642,234.664,138,349,2907.753
20250302B01,合計（確報値）,（内訳）自エリアからの約定量[MW],255,720,421.089,0,148,569.02,234.664,138,349,2834.773
20250302B02,システム約定結果,募集量（TSO別）[MW],230,487,1128,0,147,602,298,130,366,3388
20250302B02,システム約定結果,応札量合計（電源属地別）[MW],272,720,457.49,0,147,808.659,501.393,130,150,3186.542
20250302B02,システム約定結果,落札量合計（電源属地別）[MW],230,720,457.49,0,147,523.02,376.98,130,150,2734.49
20250302B02,システム約定結果,応札件数（電源属地別）[件],2,4,5,0,1,4,7,3,3,29
20250302B02,システム約定結果,落札件数（電源属地別）[件],2,4,5,0,1,4,7,3,3,29
20250302B02,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],4.04,2.95,0.34,0,0.7,0.34,2.46,0.83,1.57,4.04
20250302B02,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],2.53,2.06,0.33,0,0.7,0.34,0.34,0.34,1.08,0.33
20250302B02,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],3.39,2.64,0.34,0,0.7,0.34,1.85,0.55,1.37,1.5
20250302B02,システム約定結果,最高落札価格（TSO別）[円/kW・30分],4.04,2.95,0.34,0,0.7,2.4,2.46,0.83,1.57,4.04
20250302B02,システム約定結果,最低落札価格（TSO別）[円/kW・30分],2.53,2.06,0.33,0,0.7,0.34,0.34,0.34,1.08,0.33
20250302B02,システム約定結果,平均落札価格（TSO別）[円/kW・30分],3.39,2.64,0.34,0,0.7,0.56,1.8,0.55,1.37,1.5
20250302B02,システム約定結果,落札量合計（TSO別）[MW],230,720,457.49,0,147,602,298,130,150,2734.49
20250302B02,システム約定結果,（内訳）自エリアからの落札量[MW],230,720,457.49,0,147,523.02,298,130,150,2655.51
20250302B02,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20250302B02,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250302B02,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250302B02,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250302B02,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250302B02,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250302B02,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250302B02,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250302B02,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250302B02,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250302B02,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250302B02,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20250302B02,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20250302B02,合計（確報値）,募集量（TSO別）[MW],230,487,1128,0,147,602,298,130,366,3388
20250302B02,合計（確報値）,応札量合計（電源属地別）[MW],272,720,457.49,0,147,808.659,501.403,130,150,3186.552
20250302B02,合計（確報値）,約定量合計（電源属地別）[MW],230,720,457.49,0,147,523.02,297.644,130,150,2655.154
20250302B02,合計（確報値）,応札件数（電源属地別）[件],2,4,5,0,1,4,8,3,3,30
20250302B02,合計（確報値）,約定件数（電源属地別）[件],2,4,5,0,1,4,7,3,3,29
20250302B02,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],4.04,2.95,0.34,0,0.7,0.34,2.46,0.83,1.57,4.04
20250302B02,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],2.53,2.06,0.33,0,0.7,0.34,0.34,0.34,1.08,0.33
20250302B02,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],3.39,2.64,0.34,0,0.7,0.34,1.7,0.55,1.37,1.47
20250302B02,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],4.04,2.95,0.34,0,0.7,2.4,2.46,0.83,1.57,4.04
20250302B02,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],2.53,2.06,0.33,0,0.7,0.34,0.34,0.34,1.08,0.33
20250302B02,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],3.39,2.64,0.34,0,0.7,0.55,1.6,0.55,1.37,1.47
20250302B02,合計（確報値）,約定量合計（TSO別）[MW],230,720,457.49,0,147,597.061,223.603,130,150,2655.154
20250302B02,合計（確報値）,（内訳）自エリアからの約定量[MW],230,720,457.49,0,147,523.02,223.603,130,150,2581.113
20250302B03,システム約定結果,募集量（TSO別）[MW],249,783,1580,132,209,897,412,204,481,4947
20250302B03,システム約定結果,応札量合計（電源属地別）[MW],288,721.5,715.211,1.5,232,808.659,501.393,204,150,3622.263
